Match,Server Name,Receiver Name,Server hand,Receiver hand,Date,Tournament,Best of,Court,Surface,Max_Count,Count 4,Won 4,Prob Won 4,Count 5,Won 5,Prob Won 5,Count 6,Won 6,Prob Won 6
20010811-M-Cincinnati_Masters-SF-Tim_Henman-Gustavo_Kuerten,Tim Henman,Gustavo Kuerten,R,R,20010811,Cincinnati Masters,3,Deuce,Hard,4,24,14,0.583333333,3,2,0.666666667,19,12,0.631578947
20010827-M-US_Open-R128-Mike_Bryan-Andre_Agassi,Mike Bryan,Andre Agassi,R,R,20010827,US Open,5,Deuce,Hard,4,12,8,0.666666667,12,5,0.416666667,9,5,0.555555556
20010829-M-US_Open-R64-Jack_Brasington-Andy_Roddick,Jack Brasington,Andy Roddick,R,R,20010829,US Open,5,Deuce,Hard,6,27,16,0.592592593,10,1,0.1,27,15,0.555555556
20010904-M-US_Open-R16-Andre_Agassi-Roger_Federer,Andre Agassi,Roger Federer,R,R,20010904,US Open,5,Deuce,Hard,6,17,10,0.588235294,1,0,0,18,14,0.777777778
20010905-M-US_Open-R16-Tommy_Haas-Lleyton_Hewitt,Tommy Haas,Lleyton Hewitt,R ,R,20010905,US Open,5,Deuce,Hard,6,13,9,0.692307692,1,1,1,55,34,0.618181818
20010906-M-US_Open-QF-Andy_Roddick-Lleyton_Hewitt,Andy Roddick,Lleyton Hewitt,R,R,20010906,US Open,5,Deuce,Hard,4,43,33,0.76744186,5,2,0.4,34,22,0.647058824
20010906-M-US_Open-QF-Pete_Sampras-Andre_Agassi,Pete Sampras,Andre Agassi,R,R,20010906,US Open,5,Deuce,Hard,6,33,25,0.757575758,9,4,0.444444444,40,29,0.725
20010907-M-US_Open-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Yevgeny Kafelnikov,Lleyton Hewitt,R,R,20010907,US Open,5,Deuce,Hard,6,13,5,0.384615385,5,1,0.2,13,7,0.538461538
20010908-M-US_Open-SF-Pete_Sampras-Marat_Safin,Pete Sampras,Marat Safin,R,R,20010908,US Open,5,Deuce,Hard,4,29,21,0.724137931,4,3,0.75,20,11,0.55
20010909-M-US_Open-F-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,Lleyton Hewitt,R,R,20010909,US Open,5,Deuce,Hard,4,27,13,0.481481481,,,,25,17,0.68
20011007-M-Tokyo-F-Michel_Kratochvil-Lleyton_Hewitt,Michel Kratochvil,Lleyton Hewitt,R,R,20011007,Tokyo,3,Deuce,Hard,4,14,6,0.428571429,1,0,0,12,6,0.5
20011020-M-Stuttgart_Masters-SF-Lleyton_Hewitt-Tommy_Haas,Lleyton Hewitt,Tommy Haas,R,R,20011020,Stuttgart Masters,3,Deuce,Hard,6,20,14,0.7,,,,24,17,0.708333333
20011020-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Max_Mirnyi,Yevgeny Kafelnikov,Max Mirnyi,R,R,20011020,Stuttgart Masters,3,Deuce,Hard,6,15,10,0.666666667,2,2,1,15,8,0.533333333
20011026-M-Basel-QF-Andy_Roddick-Roger_Federer,Andy Roddick,Roger Federer,R,R,20011026,Basel,3,Deuce,Hard,6,22,13,0.590909091,4,2,0.5,22,17,0.772727273
20011028-M-Basel-F-Tim_Henman-Roger_Federer,Tim Henman,Roger Federer,R,R,20011028,Basel,5,Deuce,Carpet,4,22,14,0.636363636,10,5,0.5,12,9,0.75
20011103-M-Paris_Masters-SF-Tommy_Haas-Sebastien_Grosjean,Tommy Haas,Sebastien Grosjean,R,R,20011103,Paris Masters,3,Deuce,Hard,6,10,5,0.5,1,1,1,22,11,0.5
20011103-M-Paris_Masters-SF-Yevgeny_Kafelnikov-Andreas_Vinciguerra,Yevgeny Kafelnikov,Andreas Vinciguerra,R,L,20011103,Paris Masters,3,Deuce,Hard,6,14,11,0.785714286,1,1,1,14,10,0.714285714
20011112-M-Masters_Cup-RR-Patrick_Rafter-Andre_Agassi,Patrick Rafter,Andre Agassi,R,R,20011112,Masters Cup,3,Deuce,Hard,4,19,14,0.736842105,5,3,0.6,10,2,0.2
20011114-M-Masters_Cup-RR-Lleyton_Hewitt-Andre_Agassi,Lleyton Hewitt,Andre Agassi,R,R,20011114,Masters Cup,3,Deuce,Hard,6,16,9,0.5625,1,1,1,16,10,0.625
20011117-M-Masters_Cup-SF-Juan_Carlos_Ferrero-Lleyton_Hewitt,Juan Carlos Ferrero,Lleyton Hewitt,R,R,20011117,Masters Cup,3,Deuce,Hard,6,13,6,0.461538462,1,1,1,17,9,0.529411765
20011117-M-Masters_Cup-SF-Yevgeny_Kafelnikov-Sebastien_Grosjean,Yevgeny Kafelnikov,Sebastien Grosjean,R,R,20011117,Masters Cup,3,Deuce,Hard,6,12,6,0.5,2,2,1,16,8,0.5
20011118-M-Masters_Cup-F-Sebastien_Grosjean-Lleyton_Hewitt,Sebastien Grosjean,Lleyton Hewitt,R,R,20011118,Masters Cup,5,Deuce,Hard,4,22,13,0.590909091,9,5,0.555555556,12,6,0.5
20011202-M-Davis_Cup_World_Group_F-RR-Sebastien_Grosjean-Lleyton_Hewitt,Sebastien Grosjean,Lleyton Hewitt,R,R,20011202,Davis Cup World Group F,5,Deuce,Grass,4,28,15,0.535714286,,,,18,13,0.722222222
20011214-M-St_Anton_EXH-RR-Roger_Federer-Markus_Hipfl,Roger Federer,Markus Hipfl,R,R,20011214,St Anton EXH,3,Deuce,Hard,6,13,10,0.769230769,2,2,1,18,11,0.611111111
20020113-M-Sydney-F-Roger_Federer-Juan_Ignacio_Chela,Roger Federer,Juan Ignacio Chela,R,R,20020113,Sydney,3,Deuce,Hard,4,13,11,0.846153846,5,4,0.8,8,7,0.875
20020122-M-Australian_Open-R16-Roger_Federer-Tommy_Haas,Roger Federer,Tommy Haas,R,R,20020122,Australian Open,5,Deuce,Hard,4,51,27,0.529411765,4,2,0.5,35,26,0.742857143
20020126-M-Australian_Open-SF-Thomas_Johansson-Jiri_Novak,Thomas Johansson,Jiri Novak,R,R,20020126,Australian Open,5,Deuce,Hard,4,43,34,0.790697674,,,,21,13,0.619047619
20020126-M-Australian_Open-SF-Tommy_Haas-Marat_Safin,Tommy Haas,Marat Safin,R,R,20020126,Australian Open,5,Deuce,Hard,6,29,17,0.586206897,,,,47,30,0.638297872
20020127-M-Australian_Open-F-Thomas_Johansson-Marat_Safin,Thomas Johansson,Marat Safin,R,R,20020127,Australian Open,5,Deuce,Hard,6,27,19,0.703703704,,,,32,20,0.625
20020203-M-Milan-F-Roger_Federer-Davide_Sanguinetti,Roger Federer,Davide Sanguinetti,R,R,20020203,Milan,3,Deuce,Carpet,4,35,24,0.685714286,3,2,0.666666667,16,8,0.5
20020224-M-Memphis-F-James_Blake-Andy_Roddick,James Blake,Andy Roddick,R,R,20020224,Memphis,3,Deuce,Hard,6,12,10,0.833333333,7,5,0.714285714,27,13,0.481481481
20020226-M-Dubai-R32-Roger_Federer-Adrian_Voinea,Roger Federer,Adrian Voinea,R,R,20020226,Dubai,3,Deuce,Hard,4,12,9,0.75,4,4,1,8,4,0.5
20020303-M-San_Jose-F-Lleyton_Hewitt-Andre_Agassi,Lleyton Hewitt,Andre Agassi,R,R,20020303,San Jose,3,Deuce,Hard,6,30,21,0.7,2,1,0.5,44,27,0.613636364
20020316-M-Indian_Wells_Masters-SF-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,Lleyton Hewitt,R,R,20020316,Indian Wells Masters,3,Deuce,Hard,6,16,9,0.5625,,,,18,14,0.777777778
20020317-M-Indian_Wells_Masters-F-Tim_Henman-Lleyton_Hewitt,Tim Henman,Lleyton Hewitt,R,R,20020317,Indian Wells Masters,3,Deuce,Hard,4,14,6,0.428571429,5,3,0.6,6,3,0.5
20020328-M-Miami_Masters-QF-Marat_Safin-Lleyton_Hewitt,Marat Safin,Lleyton Hewitt,R,R,20020328,Miami Masters,3,Deuce,Hard,4,23,14,0.608695652,3,1,0.333333333,21,12,0.571428571
20020329-M-Miami_Masters-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,Lleyton Hewitt,R,R,20020329,Miami Masters,3,Deuce,Hard,6,13,10,0.769230769,3,2,0.666666667,14,9,0.642857143
20020401-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,Roger Federer,Andre Agassi,R,R,20020401,Miami Masters,5,Deuce,Hard,4,28,14,0.5,10,6,0.6,16,12,0.75
20020415-M-Monte_Carlo_Masters-R64-Richard_Gasquet-Franco_Squillari,Richard Gasquet,Franco Squillari,R,L,20020415,Monte Carlo Masters,3,Deuce,Clay,4,33,20,0.606060606,6,4,0.666666667,18,9,0.5
20020420-M-Monte_Carlo_Masters-SF-Carlos_Moya-Tim_Henman,Carlos Moya,Tim Henman,R,R,20020420,Monte Carlo Masters,3,Deuce,Clay,4,23,13,0.565217391,14,8,0.571428571,14,6,0.428571429
20020425-M-Barcelona-R32-David_Nalbandian-Lleyton_Hewitt,David Nalbandian,Lleyton Hewitt,R,R,20020425,Barcelona,3,Deuce,Clay,4,16,13,0.8125,1,1,1,13,6,0.461538462
20020428-M-Houston-SF-Pete_Sampras-Andre_Agassi,Pete Sampras,Andre Agassi,R,R,20020428,Houston,3,Deuce,Hard,4,16,12,0.75,3,2,0.666666667,12,9,0.75
20020507-M-Rome_Masters-R64-Alex_Corretja-Giorgio_Galimberti,Alex Corretja,Giorgio Galimberti,R,R,20020507,Rome Masters,3,Deuce,Clay,6,13,8,0.615384615,12,10,0.833333333,14,7,0.5
20020510-M-Rome_Masters-QF-Albert_Costa-Andre_Agassi,Albert Costa,Andre Agassi,R,R,20020510,Rome Masters,3,Deuce,Clay,4,12,5,0.416666667,6,3,0.5,9,5,0.555555556
20020512-M-Rome_Masters-F-Tommy_Haas-Andre_Agassi,Tommy Haas,Andre Agassi,R,R,20020512,Rome Masters,5,Deuce,Clay,6,14,5,0.357142857,10,3,0.3,14,5,0.357142857
20020518-M-Hamburg_Masters-SF-Max_Mirnyi-Roger_Federer,Max Mirnyi,Roger Federer,R,R,20020518,Hamburg Masters,3,Deuce,Clay,6,16,14,0.875,4,2,0.5,20,11,0.55
20020519-M-Hamburg_Masters-F-Roger_Federer-Marat_Safin,Roger Federer,Marat Safin,R,R,20020519,Hamburg Masters,5,Deuce,Clay,4,23,13,0.565217391,5,4,0.8,13,6,0.461538462
20020609-M-Roland_Garros-F-Albert_Costa-Juan_Carlos_Ferrero,Albert Costa,Juan Carlos Ferrero,R,R,20020609,Roland Garros,5,Deuce,Clay,6,15,8,0.533333333,12,8,0.666666667,21,16,0.761904762
20020616-M-Queens_Club-F-Lleyton_Hewitt-Tim_Henman,Lleyton Hewitt,Tim Henman,R,R,20020616,Queens Club,3,Deuce,Grass,4,24,17,0.708333333,,,,21,16,0.761904762
20020624-M-Wimbledon-R128-Mario_Ancic-Roger_Federer,Mario Ancic,Roger Federer,R,R,20020624,Wimbledon,5,Deuce,Grass,6,16,9,0.5625,6,4,0.666666667,17,12,0.705882353
20020703-M-Wimbledon-QF-Lleyton_Hewitt-Sjeng_Schalken,Lleyton Hewitt,Sjeng Schalken,R,R,20020703,Wimbledon,5,Deuce,Grass,6,27,13,0.481481481,,,,52,38,0.730769231
20020705-M-Wimbledon-SF-David_Nalbandian-Xavier_Malisse,David Nalbandian,Xavier Malisse,R,R,20020705,Wimbledon,5,Deuce,Grass,4,39,24,0.615384615,4,3,0.75,19,13,0.684210526
20020705-M-Wimbledon-SF-Lleyton_Hewitt-Tim_Henman,Lleyton Hewitt,Tim Henman,R,R,20020705,Wimbledon,5,Deuce,Grass,6,22,16,0.727272727,,,,26,19,0.730769231
20020707-M-Wimbledon-F-David_Nalbandian-Lleyton_Hewitt,David Nalbandian,Lleyton Hewitt,R,R,20020707,Wimbledon,5,Deuce,Grass,4,25,8,0.32,4,2,0.5,13,3,0.230769231
20020803-M-Canada_Masters-SF-Andy_Roddick-Jiri_Novak,Andy Roddick,Jiri Novak,R,R,20020803,Canada Masters,3,Deuce,Hard,4,20,14,0.7,1,0,0,6,5,0.833333333
20020804-M-Canada_Masters-F-Andy_Roddick-Guillermo_Canas,Andy Roddick,Guillermo Canas,R,R,20020804,Canada Masters,3,Deuce,Hard,4,18,13,0.722222222,4,2,0.5,5,1,0.2
20020810-M-Cincinnati_Masters-QF-Andre_Agassi-Lleyton_Hewitt,Andre Agassi,Lleyton Hewitt,R,R,20020810,Cincinnati Masters,3,Deuce,Hard,4,35,17,0.485714286,1,0,0,7,2,0.285714286
20020810-M-Cincinnati_Masters-SF-Carlos_Moya-Juan_Carlos_Ferrero,Carlos Moya,Juan Carlos Ferrero,R,R,20020810,Cincinnati Masters,3,Deuce,Hard,6,10,6,0.6,3,3,1,11,10,0.909090909
20020811-M-Cincinnati_Masters-F-Carlos_Moya-Lleyton_Hewitt,Carlos Moya,Lleyton Hewitt,R,R,20020811,Cincinnati Masters,3,Deuce,Hard,4,23,13,0.565217391,4,2,0.5,16,11,0.6875
20020811-M-Cincinnati_Masters-SF-Lleyton_Hewitt-Fernando_Gonzalez,Lleyton Hewitt,Fernando Gonzalez,R,R,20020811,Cincinnati Masters,3,Deuce,Hard,4,29,18,0.620689655,1,1,1,21,13,0.619047619
20020817-M-Washington-SF-James_Blake-Andre_Agassi,James Blake,Andre Agassi,R,R,20020817,Washington,3,Deuce,Hard,6,5,3,0.6,8,7,0.875,11,10,0.909090909
20020826-M-US_Open-R128-Jiri_Vanek-Roger_Federer,Jiri Vanek,Roger Federer,R,R,20020826,US Open,5,Deuce,Hard,4,30,23,0.766666667,1,1,1,27,15,0.555555556
20020905-M-US_Open-QF-Pete_Sampras_-Andy_Roddick,Pete Sampras ,Andy Roddick,R,R,20020905,US Open,5,Deuce,Hard,6,7,6,0.857142857,6,3,0.5,24,18,0.75
20020907-M-US_Open-SF-Lleyton_Hewitt-Andre_Agassi,Lleyton Hewitt,Andre Agassi,R,R,20020907,US Open,5,Deuce,Hard,6,24,13,0.541666667,1,0,0,38,23,0.605263158
20020907-M-US_Open-SF-Pete_Sampras-Sjeng_Schalken,Pete Sampras,Sjeng Schalken,R,R,20020907,US Open,5,Deuce,Hard,6,19,13,0.684210526,2,2,1,32,21,0.65625
20020908-M-US_Open-F-Pete_Sampras-Andre_Agassi,Pete Sampras,Andre Agassi,R,R,20020908,US Open,5,Deuce,Hard,4,39,26,0.666666667,1,1,1,36,30,0.833333333
20021008-M-Vienna-R32-Roger_Federer-Zeljko_Krajan,Roger Federer,Zeljko Krajan,R,R,20021008,Vienna,3,Deuce,Hard,6,10,7,0.7,5,3,0.6,13,12,0.923076923
20021013-M-Vienna-F-Roger_Federer-Jiri_Novak,Roger Federer,Jiri Novak,R,R,20021013,Vienna,5,Deuce,Hard,4,27,14,0.518518519,5,2,0.4,25,14,0.56
20021019-M-Madrid_Masters-SF-Fabrice_Santoro-Jiri_Novak,Fabrice Santoro,Jiri Novak,R,R,20021019,Madrid Masters,3,Deuce,Hard,4,17,11,0.647058824,,,,11,7,0.636363636
20021019-M-Madrid_Masters-SF-Sebastien_Grosjean-Andre_Agassi,Sebastien Grosjean,Andre Agassi,R,R,20021019,Madrid Masters,3,Deuce,Hard,6,21,8,0.380952381,,,,24,18,0.75
20021024-M-Basel-R16-Roger_Federer-Alexander_Waske,Roger Federer,Alexander Waske,R,R,20021024,Basel,3,Deuce,Hard,6,9,6,0.666666667,3,2,0.666666667,18,13,0.722222222
20021025-M-Basel-QF-Roger_Federer-Andy_Roddick,Roger Federer,Andy Roddick,R,R,20021025,Basel,3,Deuce,Hard,6,12,10,0.833333333,1,0,0,14,12,0.857142857
20021101-M-Paris_Masters-QF-Roger_Federer-Lleyton_Hewitt,Roger Federer,Lleyton Hewitt,R,R,20021101,Paris Masters,3,Deuce,Carpet,6,14,9,0.642857143,4,0,0,17,12,0.705882353
20021102-M-Paris_Masters-SF-Lleyton_Hewitt-Paradorn_Srichaphan,Lleyton Hewitt,Paradorn Srichaphan,R,R,20021102,Paris Masters,3,Deuce,Hard,6,20,17,0.85,,,,22,12,0.545454545
20021102-M-Paris_Masters-SF-Marat_Safin-Carlos_Moya,Marat Safin,Carlos Moya,R,R,20021102,Paris Masters,3,Deuce,Hard,6,8,5,0.625,7,5,0.714285714,21,17,0.80952381
20021110-M-Paris_Masters-F-Marat_Safin-Lleyton_Hewitt,Marat Safin,Lleyton Hewitt,R,R,20021110,Paris Masters,5,Deuce,Hard,6,14,8,0.571428571,5,3,0.6,25,19,0.76
20021111-M-Masters_Cup-RR-Andre_Agassi-Jiri_Novak,Andre Agassi,Jiri Novak,R,R,20021111,Masters Cup,3,Deuce,Hard,4,16,10,0.625,,,,11,5,0.454545455
20021116-M-Masters_Cup-SF-Juan_Carlos_Ferrero-Carlos_Moya,Juan Carlos Ferrero,Carlos Moya,R,R,20021116,Masters Cup,3,Deuce,Hard,6,16,12,0.75,4,4,1,35,26,0.742857143
20021116-M-Masters_Cup-SF-Roger_Federer-Lleyton_Hewitt,Roger Federer,Lleyton Hewitt,R,R,20021116,Masters Cup,3,Deuce,Hard,6,26,18,0.692307692,4,4,1,28,16,0.571428571
20021117-M-Masters_Cup-F-Lleyton_Hewitt-Juan_Carlos_Ferrero,Lleyton Hewitt,Juan Carlos Ferrero,R,R,20021117,Masters Cup,5,Deuce,Hard,4,32,20,0.625,12,4,0.333333333,27,19,0.703703704
20030101-M-Doha-R32-Roger_Federer-Andrei_Stoliarov,Roger Federer,Andrei Stoliarov,R,R,20030101,Doha,3,Deuce,Hard,6,22,16,0.727272727,6,3,0.5,23,20,0.869565217
20030114-M-Australian_Open-R128-Roger_Federer_-Flavio_Saretta,Roger Federer ,Flavio Saretta,R,R,20030114,Australian Open,5,Deuce,Hard,6,24,17,0.708333333,3,2,0.666666667,29,15,0.517241379
20030115-M-Australian_Open-R128-Paradorn_Srichaphan-Mark_Philippoussis,Paradorn Srichaphan,Mark Philippoussis,R,R,20030115,Australian Open,5,Deuce,Hard,4,31,23,0.741935484,3,1,0.333333333,22,16,0.727272727
20030120-M-Australian_Open-R16-Roger_Federer-David_Nalbandian,Roger Federer,David Nalbandian,R,R,20030120,Australian Open,5,Deuce,Hard,6,37,18,0.486486486,2,2,1,37,21,0.567567568
20030122-M-Australian_Open-QF-Andy_Roddick-Younes_El_Aynaoui,Andy Roddick,Younes El Aynaoui,R,R,20030122,Australian Open,5,Deuce,Hard,6,41,30,0.731707317,7,6,0.857142857,75,59,0.786666667
20030125-M-Australian_Open-SF-Rainer_Schuettler-Andy_Roddick,Rainer Schuettler,Andy Roddick,R,R,20030125,Australian Open,5,Deuce,Hard,4,26,18,0.692307692,3,3,1,24,19,0.791666667
20030125-M-Australian_Open-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,Andre Agassi,R,R,20030125,Australian Open,5,Deuce,Hard,6,16,12,0.75,1,0,0,16,10,0.625
20030126-M-Australian_Open-F-Rainer_Schuettler-Andre_Agassi,Rainer Schuettler,Andre Agassi,R,R,20030126,Australian Open,5,Deuce,Hard,6,16,11,0.6875,,,,18,6,0.333333333
20030216-M-Marseille-F-Jonas_Bjorkman-Roger_Federer,Jonas Bjorkman,Roger Federer,R,R,20030216,Marseille,3,Deuce,Hard,6,14,8,0.571428571,11,5,0.454545455,15,11,0.733333333
20030301-M-Dubai-F-Roger_Federer-Jiri_Novak,Roger Federer,Jiri Novak,R,R,20030301,Dubai,3,Deuce,Hard,6,14,10,0.714285714,2,0,0,15,9,0.6
20030314-M-Indian_Wells_Masters-R16-Guillermo_Coria-Lleyton_Hewitt,Guillermo Coria,Lleyton Hewitt,R,R,20030314,Indian Wells Masters,3,Deuce,Hard,4,26,13,0.5,5,5,1,25,14,0.56
20030316-M-Indian_Wells_Masters-F-Lleyton_Hewitt-Gustavo_Kuerten,Lleyton Hewitt,Gustavo Kuerten,R,R,20030316,Indian Wells Masters,3,Deuce,Hard,4,12,10,0.833333333,2,1,0.5,5,3,0.6
20030316-M-Indian_Wells_Masters-SF-Vincent_Spadea-Lleyton_Hewitt,Vincent Spadea,Lleyton Hewitt,R,R,20030316,Indian Wells Masters,3,Deuce,Hard,4,20,15,0.75,2,2,1,14,6,0.428571429
20030330-M-Miami_Masters-F-Andre_Agassi-Carlos_Moya,Andre Agassi,Carlos Moya,R,R,20030330,Miami Masters,3,Deuce,Hard,6,10,5,0.5,4,1,0.25,14,13,0.928571429
20030503-M-Munich-SF-Roger_Federer-Stefan_Koubek,Roger Federer,Stefan Koubek,R,L,20030503,Munich,3,Deuce,Clay,4,13,10,0.769230769,1,0,0,12,7,0.583333333
20030504-M-Munich-F-Roger_Federer-Jarkko_Nieminen,Roger Federer,Jarkko Nieminen,R,L,20030504,Munich,3,Deuce,Clay,6,9,4,0.444444444,2,2,1,15,10,0.666666667
20030505-M-Rome_Masters-R64-David_Ferrer-Andre_Agassi,David Ferrer,Andre Agassi,R,R,20030505,Rome Masters,3,Deuce,Clay,6,19,13,0.684210526,6,3,0.5,31,23,0.741935484
20030510-M-Rome_Masters-SF-Roger_Federer-Juan_Carlos_Ferrero,Roger Federer,Juan Carlos Ferrero,R,R,20030510,Rome Masters,3,Deuce,Clay,6,7,4,0.571428571,,,,13,9,0.692307692
20030511-M-Rome_Masters-F-Felix_Mantilla-Roger_Federer,Felix Mantilla,Roger Federer,R,R,20030511,Rome Masters,5,Deuce,Clay,5,26,18,0.692307692,34,22,0.647058824,10,8,0.8
20030515-M-Hamburg_Masters-R16-Rafael_Nadal-Gaston_Gaudio,Rafael Nadal,Gaston Gaudio,L,R,20030515,Hamburg Masters,3,Deuce,Clay,6,3,1,0.333333333,5,2,0.4,14,9,0.642857143
20030518-M-Hamburg_Masters-F-Guillermo_Coria-Agustin_Calleri,Guillermo Coria,Agustin Calleri,R,R,20030518,Hamburg Masters,5,Deuce,Clay,6,14,10,0.714285714,15,13,0.866666667,17,11,0.647058824
20030603-M-Roland_Garros-QF-Guillermo_Coria_-Andre_Agassi,Guillermo Coria ,Andre Agassi,R,R,20030603,Roland Garros,5,Deuce,Clay,6,9,3,0.333333333,9,7,0.777777778,46,25,0.543478261
20030608-M-Roland_Garros-F-Martin_Verkerk-Juan_Carlos_Ferrero,Martin Verkerk,Juan Carlos Ferrero,R,R,20030608,Roland Garros,5,Deuce,Clay,4,36,17,0.472222222,2,2,1,10,3,0.3
20030615-M-Halle-F-Roger_Federer-Nicolas_Kiefer,Roger Federer,Nicolas Kiefer,R,R,20030615,Halle,3,Deuce,Grass,4,8,7,0.875,8,6,0.75,5,4,0.8
20030615-M-Queens_Club-SF-Andy_Roddick-Andre_Agassi,Andy Roddick,Andre Agassi,R,R,20030615,Queens Club,3,Deuce,Grass,4,25,20,0.8,3,2,0.666666667,23,15,0.652173913
20030628-M-Wimbledon-R32-Andre_Agassi_-Younes_El_Aynaoui,Andre Agassi ,Younes El Aynaoui,R,R,20030628,Wimbledon,5,Deuce,Grass,4,26,17,0.653846154,,,,22,18,0.818181818
20030630-M-Wimbledon-QF-Roger_Federer-Sjeng_Schalken,Roger Federer,Sjeng Schalken,R,R,20030630,Wimbledon,5,Deuce,Grass,6,22,17,0.772727273,3,3,1,22,17,0.772727273
20030630-M-Wimbledon-R16-Mark_Philippoussis_-Andre_Agassi,Mark Philippoussis ,Andre Agassi,R,R,20030630,Wimbledon,5,Deuce,Grass,6,33,17,0.515151515,3,1,0.333333333,38,28,0.736842105
20030701-M-Wimbledon-SF-Andy_Roddick-Roger_Federer,Andy Roddick,Roger Federer,R,R,20030701,Wimbledon,5,Deuce,Grass,4,25,16,0.64,1,1,1,23,13,0.565217391
20030701-M-Wimbledon-SF-Mark_Philippoussis-Sebastien_Grosjean,Mark Philippoussis,Sebastien Grosjean,R,R,20030701,Wimbledon,5,Deuce,Grass,6,16,12,0.75,2,2,1,22,14,0.636363636
20030706-M-Wimbledon-F-Roger_Federer-Mark_Philippoussis,Roger Federer,Mark Philippoussis,R,R,20030706,Wimbledon,5,Deuce,Grass,6,23,18,0.782608696,,,,25,19,0.76
20030708-M-Gstaad-R32-Roger_Federer-Marc_Lopez,Roger Federer,Marc Lopez,R,R,20030708,Gstaad,3,Deuce,Clay,6,19,17,0.894736842,,,,24,19,0.791666667
20030713-M-Gstaad-F-Roger_Federer-Jiri_Novak,Roger Federer,Jiri Novak,R,R,20030713,Gstaad,5,Deuce,Clay,4,34,20,0.588235294,7,4,0.571428571,33,18,0.545454545
20030802-M-Washington-SF-Andre_Agassi-Fernando_Gonzalez,Andre Agassi,Fernando Gonzalez,R,R,20030802,Washington,3,Deuce,Hard,4,25,19,0.76,,,,21,12,0.571428571
20030804-M-Canada_Masters-R16-Roger_Federer-Tommy_Robredo,Roger Federer,Tommy Robredo,R,R,20030804,Canada Masters,3,Deuce,Hard,4,13,11,0.846153846,4,1,0.25,11,9,0.818181818
20030809-M-Canada_Masters-SF-Rainer_Schuettler-David_Nalbandian,Rainer Schuettler,David Nalbandian,R,R,20030809,Canada Masters,3,Deuce,Hard,6,18,8,0.444444444,3,1,0.333333333,19,11,0.578947368
20030809-M-Canada_Masters-SF-Roger_Federer-Andy_Roddick,Roger Federer,Andy Roddick,R,R,20030809,Canada Masters,3,Deuce,Hard,4,29,17,0.586206897,3,2,0.666666667,20,11,0.55
20030810-M-Canada_Masters-F-Andy_Roddick-David_Nalbandian,Andy Roddick,David Nalbandian,R,R,20030810,Canada Masters,3,Deuce,Hard,4,12,10,0.833333333,5,5,1,6,2,0.333333333
20030811-M-Cincinnati_Masters-SF-Andy_Roddick-Max_Mirnyi,Andy Roddick,Max Mirnyi,R,R,20030811,Cincinnati Masters,3,Deuce,Hard,4,21,19,0.904761905,1,1,1,14,9,0.642857143
20030817-M-Cincinnati_Masters-F-Andy_Roddick-Mardy_Fish,Andy Roddick,Mardy Fish,R,R,20030817,Cincinnati Masters,3,Deuce,Hard,4,33,25,0.757575758,10,7,0.7,16,12,0.75
20030829-M-US_Open-R64-Roger_Federer-Jean_Rene_Lisnard,Roger Federer,Jean Rene Lisnard,R,R,20030829,US Open,5,Deuce,Hard,6,11,8,0.727272727,9,5,0.555555556,11,7,0.636363636
20030902-M-US_Open-R16-Roger_Federer-David_Nalbandian,Roger Federer,David Nalbandian,R,R,20030902,US Open,5,Deuce,Hard,4,40,19,0.475,8,7,0.875,26,17,0.653846154
20030906-M-US_Open-SF-Andre_Agassi-Juan_Carlos_Ferrero,Andre Agassi,Juan Carlos Ferrero,R,R,20030906,US Open,5,Deuce,Hard,6,27,19,0.703703704,2,0,0,32,23,0.71875
20030906-M-US_Open-SF-Andy_Roddick-David_Nalbandian,Andy Roddick,David Nalbandian,R,R,20030906,US Open,5,Deuce,Hard,6,31,23,0.741935484,3,3,1,44,30,0.681818182
20030907-M-US_Open-F-Andy_Roddick-Juan_Carlos_Ferrero,Andy Roddick,Juan Carlos Ferrero,R,R,20030907,US Open,5,Deuce,Hard,4,26,18,0.692307692,,,,17,12,0.705882353
20030921-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Lleyton_Hewitt,Roger Federer,Lleyton Hewitt,R,R,20030921,Davis Cup World Group SF,5,Deuce,Hard,4,45,29,0.644444444,6,4,0.666666667,28,17,0.607142857
20031012-M-Vienna-F-Roger_Federer-Carlos_Moya,Roger Federer,Carlos Moya,R,R,20031012,Vienna,5,Deuce,Hard,4,24,17,0.708333333,1,0,0,19,15,0.789473684
20031017-M-Madrid_Masters-QF-Roger_Federer-Feliciano_Lopez,Roger Federer,Feliciano Lopez,R,L,20031017,Madrid Masters,3,Deuce,Hard,4,22,14,0.636363636,2,1,0.5,20,13,0.65
20031018-M-Madrid_Masters-SF-Roger_Federer-Juan_Carlos_Ferrero,Roger Federer,Juan Carlos Ferrero,R,R,20031018,Madrid Masters,3,Deuce,Hard,6,18,11,0.611111111,3,1,0.333333333,24,19,0.791666667
